id,title,url,cover,rate,showtime,length,othername
3834175,很想和你在一起,http://movie.douban.com/subject/3834175/,http://img3.douban.com/lpic/s6949191.jpg,7.4,2009.0,,['Happily Ever After']
1316506,情人结,http://movie.douban.com/subject/1316506/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p2180754064.jpg,6.6,2005.0,113.0,['A Time to Love']
1292338,祖与占,http://movie.douban.com/subject/1292338/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p555160366.jpg,8.5,1962.0,105.0,"['夏日之恋(台)', '朱尔与吉姆', '朱尔和吉姆', 'Jules and Jim']"
3008256,罗马情缘,http://movie.douban.com/subject/3008256/,http://img4.douban.com/lpic/s4094317.jpg,6.2,2010.0,91.0,"['罗马假期(港)', '罗马不思议(台)', '许愿池艳遇', '在罗马的时候', '新罗马假日']"
5446226,恋爱恐慌症,http://movie.douban.com/subject/5446226/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1228048966.jpg,5.4,2011.0,91.0,['Lovesick']
10453730,伤心童话,http://movie.douban.com/subject/10453730/,http://img3.douban.com/lpic/s11284704.jpg,4.9,2012.0,92.0,['Sad Fairy Tale']
1305182,红河谷,http://movie.douban.com/subject/1305182/,http://img4.douban.com/lpic/s3621267.jpg,7.6,1999.0,115.0,['Red River Valley']
3815920,恋爱前规则,http://movie.douban.com/subject/3815920/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p509215484.jpg,5.1,2009.0,90.0,"['和空姐同居的日子', 'My Airhostess Roommate']"
3025666,剩女也疯狂,http://movie.douban.com/subject/3025666/,http://img3.douban.com/lpic/s4084153.jpg,6.3,2010.0,106.0,"['后备计划', '备胎女王', 'Plan B']"
1302795,茉莉花开,http://movie.douban.com/subject/1302795/,http://img4.douban.com/lpic/s1645236.jpg,7.1,2004.0,130.0,['Jasmine Women']
1297311,水牛城66,http://movie.douban.com/subject/1297311/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p453576673.jpg,8.5,1998.0,110.0,"['流氓本色', '超级杯复仇计划', '水牛66']"
20471876,我爱的是你爱我,http://movie.douban.com/subject/20471876/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p2157772893.jpg,5.4,2013.0,97.0,['Love You for Loving Me']
1470346,卡萨诺瓦,http://movie.douban.com/subject/1470346/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p839152209.jpg,7.1,2005.0,112.0,['浓情威尼斯']
